"anio","marca","cod_provincia","matriculaciones"
2021,"VESPA","30",7
2021,"VESPA","32",3
2021,"VESPA","33",7
2021,"VESPA","36",1
2021,"VESPA","37",1
2021,"VESPA","41",17
2021,"VESPA","42",1
2021,"VESPA","43",7
2021,"VESPA","45",3
2021,"VESPA","46",27
2021,"VESPA","47",5
2021,"VESPA","48",6
2021,"VESPA","50",3
2021,"VESPINO","02",4
2021,"VESPINO","07",5
2021,"VESPINO","08",4
2021,"VESPINO","09",2
2021,"VESPINO","13",4
2021,"VESPINO","16",2
2021,"VESPINO","28",3
2021,"VESPINO","29",8
2021,"VESPINO","30",4
2021,"VESPINO","34",2
2021,"VESPINO","35",2
2021,"VESPINO","36",6
2021,"VESPINO","37",3
2021,"VESPINO","44",2
2021,"VESPINO","46",4
2021,"VESPINO","47",2
2021,"VOGE","01",9
2021,"VOGE","02",3
2021,"VOGE","03",35
2021,"VOGE","04",11
2021,"VOGE","06",8
2021,"VOGE","07",12
2021,"VOGE","08",43
2021,"VOGE","09",5
2021,"VOGE","10",13
2021,"VOGE","11",19
2021,"VOGE","13",5
2021,"VOGE","14",14
2021,"VOGE","15",3
2021,"VOGE","16",2
2021,"VOGE","17",2
2021,"VOGE","18",24
2021,"VOGE","19",3
2021,"VOGE","20",8
2021,"VOGE","21",4
2021,"VOGE","22",2
2021,"VOGE","23",7
2021,"VOGE","25",6
2021,"VOGE","27",3
2021,"VOGE","28",83
2021,"VOGE","29",16
2021,"VOGE","30",8
2021,"VOGE","31",7
2021,"VOGE","32",1
2021,"VOGE","33",23
2021,"VOGE","34",2
2021,"VOGE","35",11
2021,"VOGE","36",5
2021,"VOGE","38",9
2021,"VOGE","39",7
2021,"VOGE","41",25
2021,"VOGE","42",1
2021,"VOGE","43",10
2021,"VOGE","45",3
2021,"VOGE","46",84
2021,"VOGE","47",9
2021,"VOGE","48",6
2021,"VOGE","50",7
2021,"VOLKSWAGEN","01",345
2021,"VOLKSWAGEN","02",293
2021,"VOLKSWAGEN","03",2343
2021,"VOLKSWAGEN","04",593
2021,"VOLKSWAGEN","05",82
2021,"VOLKSWAGEN","06",410
2021,"VOLKSWAGEN","07",1125
2021,"VOLKSWAGEN","08",8564
2021,"VOLKSWAGEN","09",247
2021,"VOLKSWAGEN","10",340
2021,"VOLKSWAGEN","11",1396
2021,"VOLKSWAGEN","12",641
2021,"VOLKSWAGEN","13",385
2021,"VOLKSWAGEN","14",650
2021,"VOLKSWAGEN","15",697
2021,"VOLKSWAGEN","16",126
2021,"VOLKSWAGEN","17",1251
2021,"VOLKSWAGEN","18",1206
2021,"VOLKSWAGEN","19",142
2021,"VOLKSWAGEN","20",626
2021,"VOLKSWAGEN","21",361
2021,"VOLKSWAGEN","22",234
2021,"VOLKSWAGEN","23",398
2021,"VOLKSWAGEN","24",292
2021,"VOLKSWAGEN","25",524
2021,"VOLKSWAGEN","26",297
2021,"VOLKSWAGEN","27",278
2021,"VOLKSWAGEN","28",37650
2021,"VOLKSWAGEN","29",2828
2021,"VOLKSWAGEN","30",1219
2021,"VOLKSWAGEN","31",520
2021,"VOLKSWAGEN","32",261
2021,"VOLKSWAGEN","33",410
2021,"VOLKSWAGEN","34",125
2021,"VOLKSWAGEN","35",3111
2021,"VOLKSWAGEN","36",567
2021,"VOLKSWAGEN","37",209
2021,"VOLKSWAGEN","38",944
2021,"VOLKSWAGEN","39",327
2021,"VOLKSWAGEN","40",100
2021,"VOLKSWAGEN","41",1780
2021,"VOLKSWAGEN","42",48
2021,"VOLKSWAGEN","43",821
2021,"VOLKSWAGEN","44",120
2021,"VOLKSWAGEN","45",692
2021,"VOLKSWAGEN","46",2305
2021,"VOLKSWAGEN","47",374
2021,"VOLKSWAGEN","48",734
2021,"VOLKSWAGEN","49",131
2021,"VOLKSWAGEN","50",587
2021,"VOLKSWAGEN","51",161
2021,"VOLKSWAGEN","52",193
2021,"VOLKSWAGEN AG","01",3
2021,"VOLKSWAGEN AG","02",2
2021,"VOLKSWAGEN AG","03",2
2021,"VOLKSWAGEN AG","04",17
2021,"VOLKSWAGEN AG","06",2
2021,"VOLKSWAGEN AG","07",1
2021,"VOLKSWAGEN AG","08",4
2021,"VOLKSWAGEN AG","10",1
2021,"VOLKSWAGEN AG","11",2
2021,"VOLKSWAGEN AG","15",8
2021,"VOLKSWAGEN AG","16",1
2021,"VOLKSWAGEN AG","17",8
2021,"VOLKSWAGEN AG","18",8
2021,"VOLKSWAGEN AG","21",1
2021,"VOLKSWAGEN AG","22",1
2021,"VOLKSWAGEN AG","23",3
2021,"VOLKSWAGEN AG","24",2
2021,"VOLKSWAGEN AG","26",2
2021,"VOLKSWAGEN AG","28",14
2021,"VOLKSWAGEN AG","29",4
2021,"VOLKSWAGEN AG","30",1
2021,"VOLKSWAGEN AG","33",1
2021,"VOLKSWAGEN AG","36",4
2021,"VOLKSWAGEN AG","41",5
2021,"VOLKSWAGEN AG","42",2
2021,"VOLKSWAGEN AG","43",3
2021,"VOLKSWAGEN AG","45",4
2021,"VOLKSWAGEN AG","46",6
2021,"VOLKSWAGEN AG","48",1
2021,"VOLKSWAGEN AG","49",2
2021,"VOLKSWAGEN AG","52",1
2021,"VOLKSWAGEN V W","01",16
2021,"VOLKSWAGEN V W","02",11
2021,"VOLKSWAGEN V W","03",34
2021,"VOLKSWAGEN V W","04",31
2021,"VOLKSWAGEN V W","05",5
2021,"VOLKSWAGEN V W","06",60
2021,"VOLKSWAGEN V W","07",47
2021,"VOLKSWAGEN V W","08",156
2021,"VOLKSWAGEN V W","09",15
2021,"VOLKSWAGEN V W","10",22
2021,"VOLKSWAGEN V W","11",49
2021,"VOLKSWAGEN V W","12",7
2021,"VOLKSWAGEN V W","13",7
2021,"VOLKSWAGEN V W","14",31
2021,"VOLKSWAGEN V W","15",109
2021,"VOLKSWAGEN V W","16",3
2021,"VOLKSWAGEN V W","17",24
2021,"VOLKSWAGEN V W","18",31
2021,"VOLKSWAGEN V W","19",4
2021,"VOLKSWAGEN V W","20",23
2021,"VOLKSWAGEN V W","21",36
2021,"VOLKSWAGEN V W","22",5
2021,"VOLKSWAGEN V W","23",8
2021,"VOLKSWAGEN V W","24",11
2021,"VOLKSWAGEN V W","25",6
2021,"VOLKSWAGEN V W","26",13
2021,"VOLKSWAGEN V W","27",54
2021,"VOLKSWAGEN V W","28",265
2021,"VOLKSWAGEN V W","29",110
2021,"VOLKSWAGEN V W","30",59
2021,"VOLKSWAGEN V W","31",11
2021,"VOLKSWAGEN V W","32",40
2021,"VOLKSWAGEN V W","33",60
2021,"VOLKSWAGEN V W","34",6
2021,"VOLKSWAGEN V W","35",8
2021,"VOLKSWAGEN V W","36",171
2021,"VOLKSWAGEN V W","37",20
2021,"VOLKSWAGEN V W","38",2
2021,"VOLKSWAGEN V W","39",10
2021,"VOLKSWAGEN V W","40",4
2021,"VOLKSWAGEN V W","41",102
2021,"VOLKSWAGEN V W","42",2
2021,"VOLKSWAGEN V W","43",31
2021,"VOLKSWAGEN V W","44",9
2021,"VOLKSWAGEN V W","45",52
2021,"VOLKSWAGEN V W","46",35
2021,"VOLKSWAGEN V W","47",12
2021,"VOLKSWAGEN V W","48",13
2021,"VOLKSWAGEN V W","49",6
2021,"VOLKSWAGEN V W","50",2
2021,"VOLKSWAGEN V W","51",4
2021,"VOLKSWAGEN V W","52",16
2021,"VOLVO","01",123
2021,"VOLVO","02",216
2021,"VOLVO","03",372
2021,"VOLVO","04",627
2021,"VOLVO","05",59
2021,"VOLVO","06",269
2021,"VOLVO","07",135
2021,"VOLVO","08",899
2021,"VOLVO","09",136
2021,"VOLVO","10",127
2021,"VOLVO","11",307
2021,"VOLVO","12",68
2021,"VOLVO","13",227
2021,"VOLVO","14",277
2021,"VOLVO","15",170
2021,"VOLVO","16",99
2021,"VOLVO","17",208
2021,"VOLVO","18",226
2021,"VOLVO","19",86
2021,"VOLVO","20",244
2021,"VOLVO","21",243
2021,"VOLVO","22",52
2021,"VOLVO","23",157
2021,"VOLVO","24",84
2021,"VOLVO","25",132
2021,"VOLVO","26",140
2021,"VOLVO","27",62
2021,"VOLVO","28",8291
2021,"VOLVO","29",490
2021,"VOLVO","30",435
2021,"VOLVO","31",124
2021,"VOLVO","32",100
2021,"VOLVO","33",133
2021,"VOLVO","34",32
2021,"VOLVO","35",185
2021,"VOLVO","36",185
2021,"VOLVO","37",96
2021,"VOLVO","38",44
2021,"VOLVO","39",99
2021,"VOLVO","40",39
2021,"VOLVO","41",575
2021,"VOLVO","42",32
2021,"VOLVO","43",163
2021,"VOLVO","44",56
2021,"VOLVO","45",279
2021,"VOLVO","46",627
2021,"VOLVO","47",206
2021,"VOLVO","48",221
2021,"VOLVO","49",53
2021,"VOLVO","50",277
2021,"VOLVO","51",13
2021,"VOLVO","52",11
2021,"WACKER NEUSON","01",2
2021,"WACKER NEUSON","03",2
2021,"WACKER NEUSON","04",5
2021,"WACKER NEUSON","07",3
2021,"WACKER NEUSON","08",27
2021,"WACKER NEUSON","09",9
2021,"WACKER NEUSON","11",1
2021,"WACKER NEUSON","13",4
2021,"WACKER NEUSON","15",18
2021,"WACKER NEUSON","17",5
2021,"WACKER NEUSON","18",1
2021,"WACKER NEUSON","19",4
2021,"WACKER NEUSON","20",2
2021,"WACKER NEUSON","22",10
2021,"WACKER NEUSON","24",23
2021,"WACKER NEUSON","25",8
2021,"WACKER NEUSON","26",6
2021,"WACKER NEUSON","27",1
2021,"WACKER NEUSON","28",130
2021,"WACKER NEUSON","29",2
2021,"WACKER NEUSON","31",1
2021,"WACKER NEUSON","33",3
2021,"WACKER NEUSON","36",7
2021,"WACKER NEUSON","39",1
2021,"WACKER NEUSON","41",2
2021,"WACKER NEUSON","45",4
2021,"WACKER NEUSON","46",20
2021,"WACKER NEUSON","47",3
2021,"WACKER NEUSON","48",68
2021,"WACKER NEUSON","49",5
2021,"WACKER NEUSON","50",9
2021,"WEINSBERG","01",1
2021,"WEINSBERG","02",1
2021,"WEINSBERG","03",12
2021,"WEINSBERG","06",1
2021,"WEINSBERG","07",1
2021,"WEINSBERG","08",83
2021,"WEINSBERG","09",6
2021,"WEINSBERG","11",10
2021,"WEINSBERG","14",10
2021,"WEINSBERG","15",4
2021,"WEINSBERG","17",4
2021,"WEINSBERG","18",7
2021,"WEINSBERG","20",5
2021,"WEINSBERG","21",2
2021,"WEINSBERG","22",1
2021,"WEINSBERG","23",2
2021,"WEINSBERG","25",3
2021,"WEINSBERG","26",1
2021,"WEINSBERG","27",4
2021,"WEINSBERG","28",8
2021,"WEINSBERG","29",9
2021,"WEINSBERG","30",3
2021,"WEINSBERG","31",5
2021,"WEINSBERG","32",1
2021,"WEINSBERG","33",13
2021,"WEINSBERG","34",1
2021,"WEINSBERG","36",1
2021,"WEINSBERG","37",3
2021,"WEINSBERG","39",5
2021,"WEINSBERG","40",2
2021,"WEINSBERG","41",18
2021,"WEINSBERG","43",15
2021,"WEINSBERG","44",1
2021,"WEINSBERG","46",21
2021,"WEINSBERG","47",3
2021,"WEINSBERG","48",3
2021,"WEINSBERG","50",15
2021,"WOTTAN","02",17
2021,"WOTTAN","03",169
2021,"WOTTAN","04",24
2021,"WOTTAN","06",9
2021,"WOTTAN","07",36
2021,"WOTTAN","08",78
2021,"WOTTAN","09",7
2021,"WOTTAN","10",7
2021,"WOTTAN","11",37
2021,"WOTTAN","12",21
2021,"WOTTAN","13",7
2021,"WOTTAN","14",44
2021,"WOTTAN","15",16
2021,"WOTTAN","16",4
2021,"WOTTAN","17",14
2021,"WOTTAN","18",40
2021,"WOTTAN","19",4
2021,"WOTTAN","20",5
2021,"WOTTAN","21",6
2021,"WOTTAN","22",3
2021,"WOTTAN","23",36
2021,"WOTTAN","24",4
2021,"WOTTAN","25",4
2021,"WOTTAN","26",9
2021,"WOTTAN","27",2
2021,"WOTTAN","28",123
2021,"WOTTAN","29",58
2021,"WOTTAN","30",34
2021,"WOTTAN","31",7
2021,"WOTTAN","32",2
2021,"WOTTAN","33",4
2021,"WOTTAN","35",18
2021,"WOTTAN","36",30
2021,"WOTTAN","37",5
2021,"WOTTAN","38",4
2021,"WOTTAN","39",15
2021,"WOTTAN","40",2
2021,"WOTTAN","41",102
2021,"WOTTAN","43",45
2021,"WOTTAN","44",3
2021,"WOTTAN","45",13
2021,"WOTTAN","46",259
2021,"WOTTAN","47",22
2021,"WOTTAN","48",8
2021,"WOTTAN","49",5
2021,"WOTTAN","50",32
2021,"XPENG","29",1
2021,"YADEA","03",1
2021,"YADEA","05",2
2021,"YADEA","07",1
2021,"YADEA","08",4
2021,"YADEA","14",1
2021,"YADEA","18",2
2021,"YADEA","41",1
2021,"YAMAHA","01",54
2021,"YAMAHA","02",193
2021,"YAMAHA","03",865
2021,"YAMAHA","04",246
2021,"YAMAHA","05",47
2021,"YAMAHA","06",301
2021,"YAMAHA","07",639
2021,"YAMAHA","08",4476
2021,"YAMAHA","09",51
2021,"YAMAHA","10",147
2021,"YAMAHA","11",1575
2021,"YAMAHA","12",94
2021,"YAMAHA","13",46
2021,"YAMAHA","14",253
2021,"YAMAHA","15",222
2021,"YAMAHA","16",64
2021,"YAMAHA","17",596
2021,"YAMAHA","18",520
2021,"YAMAHA","19",68
2021,"YAMAHA","20",272
2021,"YAMAHA","21",275
2021,"YAMAHA","22",50
2021,"YAMAHA","23",248
2021,"YAMAHA","24",87
2021,"YAMAHA","25",108
2021,"YAMAHA","26",98
2021,"YAMAHA","27",76
2021,"YAMAHA","28",2992
2021,"YAMAHA","29",1188
2021,"YAMAHA","30",495
2021,"YAMAHA","31",196
2021,"YAMAHA","32",57
2021,"YAMAHA","33",183
2021,"YAMAHA","34",13
2021,"YAMAHA","35",274
2021,"YAMAHA","36",360
2021,"YAMAHA","37",104
2021,"YAMAHA","38",159
2021,"YAMAHA","39",212
2021,"YAMAHA","40",37
2021,"YAMAHA","41",1288
2021,"YAMAHA","42",24
2021,"YAMAHA","43",428
2021,"YAMAHA","44",63
2021,"YAMAHA","45",148
2021,"YAMAHA","46",1562
2021,"YAMAHA","47",150
2021,"YAMAHA","48",271
2021,"YAMAHA","49",10
2021,"YAMAHA","50",306
2021,"YAMAHA","51",112
2021,"YAMAHA","52",187
2021,"YUNQUE","02",2
2021,"YUNQUE","03",5
2021,"YUNQUE","04",9
2021,"YUNQUE","05",1
2021,"YUNQUE","06",7
2021,"YUNQUE","07",6
2021,"YUNQUE","08",6
2021,"YUNQUE","09",3
2021,"YUNQUE","10",5
2021,"YUNQUE","11",10
2021,"YUNQUE","12",8
2021,"YUNQUE","13",1
2021,"YUNQUE","16",3
2021,"YUNQUE","17",5
2021,"YUNQUE","18",21
2021,"YUNQUE","19",3
2021,"YUNQUE","21",3
2021,"YUNQUE","23",25
2021,"YUNQUE","24",2
2021,"YUNQUE","25",6
2021,"YUNQUE","26",1
2021,"YUNQUE","28",9
2021,"YUNQUE","29",1
2021,"YUNQUE","30",22
2021,"YUNQUE","31",1
2021,"YUNQUE","38",1
2021,"YUNQUE","40",2
2021,"YUNQUE","41",4
2021,"YUNQUE","42",1
2021,"YUNQUE","43",4
2021,"YUNQUE","44",2
2021,"YUNQUE","45",8
2021,"YUNQUE","46",11
2021,"YUNQUE","47",4
2021,"YUNQUE","48",1
2021,"YUNQUE","50",4
2021,"ZAGO AUTOMOTIVE","01",1
2021,"ZAGO AUTOMOTIVE","08",35
2021,"ZAGO AUTOMOTIVE","17",1
2021,"ZAGO AUTOMOTIVE","25",4
2021,"ZAGO AUTOMOTIVE","28",84
2021,"ZAGO AUTOMOTIVE","31",1
2021,"ZAGO AUTOMOTIVE","46",1
2021,"ZAMARBU","02",4
2021,"ZAMARBU","04",5
2021,"ZAMARBU","13",21
2021,"ZAMARBU","14",1
2021,"ZAMARBU","16",11
2021,"ZAMARBU","21",2
2021,"ZAMARBU","23",3
2021,"ZAMARBU","25",1
2021,"ZAMARBU","28",102
2021,"ZAMARBU","30",1
2021,"ZAMARBU","33",2
2021,"ZAMARBU","41",1
2021,"ZAMARBU","45",6
2021,"ZAMARBU","46",3
2021,"ZAMARBU","50",5
2021,"ZERO MOTORCYCLES","02",1
2021,"ZERO MOTORCYCLES","03",5
2021,"ZERO MOTORCYCLES","07",5
2021,"ZERO MOTORCYCLES","08",8
2021,"ZERO MOTORCYCLES","11",6
2021,"ZERO MOTORCYCLES","15",1
2021,"ZERO MOTORCYCLES","17",5
2021,"ZERO MOTORCYCLES","20",5
2021,"ZERO MOTORCYCLES","27",2
2021,"ZERO MOTORCYCLES","28",25
2021,"ZERO MOTORCYCLES","30",3
2021,"ZERO MOTORCYCLES","31",1
2021,"ZERO MOTORCYCLES","33",1
2021,"ZERO MOTORCYCLES","35",6
2021,"ZERO MOTORCYCLES","38",2
2021,"ZERO MOTORCYCLES","41",1
2021,"ZERO MOTORCYCLES","46",1
2021,"ZERO MOTORCYCLES","49",1
2021,"ZERO MOTORCYCLES","50",1
2021,"ZONTES","01",29
2021,"ZONTES","02",45
2021,"ZONTES","03",136
2021,"ZONTES","04",75
2021,"ZONTES","05",24
2021,"ZONTES","06",33
2021,"ZONTES","07",76
2021,"ZONTES","08",445
2021,"ZONTES","09",14
2021,"ZONTES","10",40
2021,"ZONTES","11",74
2021,"ZONTES","12",12
2021,"ZONTES","13",54
2021,"ZONTES","14",40
2021,"ZONTES","15",25
2021,"ZONTES","16",21
2021,"ZONTES","17",53
2021,"ZONTES","18",69
2021,"ZONTES","19",37
2021,"ZONTES","20",25
2021,"ZONTES","21",32
2021,"ZONTES","22",8
2021,"ZONTES","23",32
2021,"ZONTES","24",15
2021,"ZONTES","25",24
2021,"ZONTES","26",39
2021,"ZONTES","27",16
2021,"ZONTES","28",451
2021,"ZONTES","29",81
2021,"ZONTES","30",100
2021,"ZONTES","31",27
2021,"ZONTES","32",14
2021,"ZONTES","33",41
2021,"ZONTES","34",6
2021,"ZONTES","35",106
2021,"ZONTES","36",56
2021,"ZONTES","37",26
2021,"ZONTES","38",51
2021,"ZONTES","39",33
2021,"ZONTES","40",3
2021,"ZONTES","41",116
2021,"ZONTES","42",4
2021,"ZONTES","43",76
2021,"ZONTES","44",9
2021,"ZONTES","45",63
2021,"ZONTES","46",190
2021,"ZONTES","47",38
2021,"ZONTES","48",72
2021,"ZONTES","49",8
2021,"ZONTES","50",67
2021,"ZONTES","51",1
2022,"3 CARROCEROS","06",2
2022,"3 CARROCEROS","08",5
2022,"3 CARROCEROS","11",1
2022,"3 CARROCEROS","13",1
2022,"3 CARROCEROS","15",1
2022,"3 CARROCEROS","16",1
2022,"3 CARROCEROS","19",1
2022,"3 CARROCEROS","24",1
2022,"3 CARROCEROS","28",24
2022,"3 CARROCEROS","36",1
2022,"3 CARROCEROS","41",2
2022,"3 CARROCEROS","42",1
2022,"3 CARROCEROS","43",1
2022,"3 CARROCEROS","45",1
2022,"3 CARROCEROS","46",22
2022,"3 CARROCEROS","48",1
2022,"ADRIA","01",9
2022,"ADRIA","02",3
2022,"ADRIA","03",25
2022,"ADRIA","04",2
2022,"ADRIA","05",2
2022,"ADRIA","06",3
2022,"ADRIA","07",8
2022,"ADRIA","08",175
2022,"ADRIA","09",3
2022,"ADRIA","10",3
2022,"ADRIA","11",6
2022,"ADRIA","12",3
2022,"ADRIA","13",4
2022,"ADRIA","14",2
2022,"ADRIA","15",4
2022,"ADRIA","17",36
2022,"ADRIA","18",4
2022,"ADRIA","19",3
2022,"ADRIA","20",8
2022,"ADRIA","21",3
2022,"ADRIA","22",1
2022,"ADRIA","24",4
2022,"ADRIA","25",17
2022,"ADRIA","26",3
2022,"ADRIA","27",1
2022,"ADRIA","28",50
2022,"ADRIA","29",10
2022,"ADRIA","30",8
2022,"ADRIA","31",13
2022,"ADRIA","32",2
2022,"ADRIA","33",7
2022,"ADRIA","34",1
2022,"ADRIA","35",3
2022,"ADRIA","36",10
2022,"ADRIA","37",1
2022,"ADRIA","38",5
2022,"ADRIA","39",4
2022,"ADRIA","41",9
2022,"ADRIA","43",17
2022,"ADRIA","44",3
2022,"ADRIA","45",1
2022,"ADRIA","46",17
2022,"ADRIA","47",1
2022,"ADRIA","48",17
2022,"ADRIA","50",7
2022,"AGUIRRE","02",9
2022,"AGUIRRE","04",1
2022,"AGUIRRE","06",1
2022,"AGUIRRE","09",6
2022,"AGUIRRE","13",2
2022,"AGUIRRE","14",2
2022,"AGUIRRE","16",20
2022,"AGUIRRE","19",3
2022,"AGUIRRE","22",1
2022,"AGUIRRE","25",2
2022,"AGUIRRE","28",2
2022,"AGUIRRE","31",5
2022,"AGUIRRE","34",6
2022,"AGUIRRE","40",1
2022,"AGUIRRE","42",7
2022,"AGUIRRE","44",4
2022,"AGUIRRE","45",1
2022,"AGUIRRE","47",15
2022,"AGUIRRE","49",2
2022,"AGUIRRE","50",8
2022,"AIXAM","02",2
2022,"AIXAM","03",91
2022,"AIXAM","04",38
2022,"AIXAM","05",6
2022,"AIXAM","06",20
2022,"AIXAM","07",28
2022,"AIXAM","08",58
2022,"AIXAM","09",1
2022,"AIXAM","10",12
2022,"AIXAM","11",22
2022,"AIXAM","12",3
2022,"AIXAM","13",9
2022,"AIXAM","14",24
2022,"AIXAM","15",5
2022,"AIXAM","16",2
2022,"AIXAM","17",12
2022,"AIXAM","18",44
2022,"AIXAM","19",3
2022,"AIXAM","20",1
2022,"AIXAM","21",4
2022,"AIXAM","22",1
2022,"AIXAM","23",14
2022,"AIXAM","24",2
2022,"AIXAM","25",7
2022,"AIXAM","26",2
2022,"AIXAM","27",1
2022,"AIXAM","28",52
2022,"AIXAM","29",60
2022,"AIXAM","30",17
2022,"AIXAM","31",1
2022,"AIXAM","32",3
2022,"AIXAM","33",7
2022,"AIXAM","34",1
2022,"AIXAM","35",18
2022,"AIXAM","36",12
2022,"AIXAM","37",2
2022,"AIXAM","38",4
2022,"AIXAM","39",9
2022,"AIXAM","40",1
2022,"AIXAM","41",31
2022,"AIXAM","42",2
2022,"AIXAM","43",35
2022,"AIXAM","44",6
2022,"AIXAM","45",5
2022,"AIXAM","46",28
2022,"AIXAM","47",3
2022,"AIXAM","48",9
2022,"AIXAM","49",1
2022,"AIXAM","50",5
2022,"AJP","03",1
2022,"AJP","04",2
2022,"AJP","06",1
2022,"AJP","08",14
2022,"AJP","11",1
2022,"AJP","13",1
2022,"AJP","19",1
2022,"AJP","22",1
2022,"AJP","27",1
2022,"AJP","28",6
2022,"AJP","29",1
2022,"AJP","30",2
2022,"AJP","32",1
2022,"AJP","33",2
2022,"AJP","35",1
2022,"AJP","36",1
2022,"AJP","41",2
2022,"AJP","43",2
2022,"AJP","47",2
2022,"AJP","50",1
2022,"ALE","03",1
2022,"ALE","04",2
2022,"ALE","05",1
2022,"ALE","06",2
2022,"ALE","07",2
2022,"ALE","08",26
2022,"ALE","09",1
2022,"ALE","10",2
2022,"ALE","11",2
2022,"ALE","13",3
2022,"ALE","14",7
2022,"ALE","17",5
2022,"ALE","18",2
2022,"ALE","19",1
2022,"ALE","20",2
2022,"ALE","22",7
2022,"ALE","23",5
2022,"ALE","24",2
2022,"ALE","25",13
2022,"ALE","26",1
2022,"ALE","28",8
2022,"ALE","29",2
2022,"ALE","31",3
2022,"ALE","34",1
2022,"ALE","35",3
2022,"ALE","40",1
2022,"ALE","41",8
2022,"ALE","43",9
2022,"ALE","45",2
2022,"ALE","46",3
2022,"ALE","47",3
2022,"ALE","48",2
2022,"ALE","49",2
2022,"ALFA ROMEO","01",6
2022,"ALFA ROMEO","02",50
2022,"ALFA ROMEO","03",39
2022,"ALFA ROMEO","04",24
2022,"ALFA ROMEO","05",14
2022,"ALFA ROMEO","06",3
2022,"ALFA ROMEO","07",12
2022,"ALFA ROMEO","08",552
2022,"ALFA ROMEO","09",10
2022,"ALFA ROMEO","10",7
2022,"ALFA ROMEO","11",12
2022,"ALFA ROMEO","12",3
2022,"ALFA ROMEO","13",14
2022,"ALFA ROMEO","14",6
2022,"ALFA ROMEO","15",18
2022,"ALFA ROMEO","17",33
2022,"ALFA ROMEO","18",16
2022,"ALFA ROMEO","19",5
2022,"ALFA ROMEO","20",17
2022,"ALFA ROMEO","21",4
2022,"ALFA ROMEO","22",9
2022,"ALFA ROMEO","23",19
2022,"ALFA ROMEO","24",12
2022,"ALFA ROMEO","25",11
2022,"ALFA ROMEO","26",4
2022,"ALFA ROMEO","27",6
2022,"ALFA ROMEO","28",1746
2022,"ALFA ROMEO","29",71
2022,"ALFA ROMEO","30",26
2022,"ALFA ROMEO","31",2
2022,"ALFA ROMEO","32",2
2022,"ALFA ROMEO","33",21
2022,"ALFA ROMEO","34",3
2022,"ALFA ROMEO","35",12
2022,"ALFA ROMEO","36",11
2022,"ALFA ROMEO","37",3
2022,"ALFA ROMEO","38",25
2022,"ALFA ROMEO","39",13
2022,"ALFA ROMEO","41",36
2022,"ALFA ROMEO","42",1
2022,"ALFA ROMEO","43",17
2022,"ALFA ROMEO","44",1
2022,"ALFA ROMEO","45",24
2022,"ALFA ROMEO","46",47
2022,"ALFA ROMEO","47",11
2022,"ALFA ROMEO","48",14
2022,"ALFA ROMEO","49",1
2022,"ALFA ROMEO","50",102
2022,"ALPINE","01",1
2022,"ALPINE","03",1
2022,"ALPINE","04",1
2022,"ALPINE","08",2
2022,"ALPINE","15",1
2022,"ALPINE","18",4
2022,"ALPINE","24",1
2022,"ALPINE","28",27
2022,"ALPINE","29",5
2022,"ALPINE","30",1
2022,"ALPINE","31",2
2022,"ALPINE","33",3
2022,"ALPINE","34",1
2022,"ALPINE","36",1
2022,"ALPINE","39",3
2022,"ALPINE","41",2
2022,"ALPINE","46",3
2022,"ALPINE","47",1
2022,"ALPINE","48",3
2022,"ANTONIO CARRARO","01",4
2022,"ANTONIO CARRARO","03",12
2022,"ANTONIO CARRARO","04",10
2022,"ANTONIO CARRARO","07",4
2022,"ANTONIO CARRARO","08",2
2022,"ANTONIO CARRARO","09",1
2022,"ANTONIO CARRARO","10",12
2022,"ANTONIO CARRARO","11",3
2022,"ANTONIO CARRARO","12",2
2022,"ANTONIO CARRARO","15",1
2022,"ANTONIO CARRARO","17",1
2022,"ANTONIO CARRARO","18",1
2022,"ANTONIO CARRARO","20",3
2022,"ANTONIO CARRARO","21",5
2022,"ANTONIO CARRARO","22",3
2022,"ANTONIO CARRARO","23",1
2022,"ANTONIO CARRARO","25",1
2022,"ANTONIO CARRARO","27",2
2022,"ANTONIO CARRARO","28",1
2022,"ANTONIO CARRARO","29",9
2022,"ANTONIO CARRARO","30",7
2022,"ANTONIO CARRARO","31",3
2022,"ANTONIO CARRARO","32",5
2022,"ANTONIO CARRARO","33",1
2022,"ANTONIO CARRARO","35",1
2022,"ANTONIO CARRARO","36",4
2022,"ANTONIO CARRARO","37",3
2022,"ANTONIO CARRARO","41",1
2022,"ANTONIO CARRARO","43",3
2022,"ANTONIO CARRARO","44",2
2022,"ANTONIO CARRARO","46",9
2022,"ANTONIO CARRARO","47",1
2022,"ANTONIO CARRARO","49",1
2022,"ANTONIO CARRARO","50",4
2022,"APRILIA","01",18
2022,"APRILIA","02",17
2022,"APRILIA","03",123
2022,"APRILIA","04",51
2022,"APRILIA","05",9
2022,"APRILIA","06",58
2022,"APRILIA","07",138
2022,"APRILIA","08",384
2022,"APRILIA","09",17
2022,"APRILIA","10",23
2022,"APRILIA","11",347
2022,"APRILIA","12",15
2022,"APRILIA","13",19
2022,"APRILIA","14",63
2022,"APRILIA","15",23
2022,"APRILIA","16",7
2022,"APRILIA","17",64
2022,"APRILIA","18",109
2022,"APRILIA","19",17
2022,"APRILIA","20",47
2022,"APRILIA","21",75
2022,"APRILIA","22",23
2022,"APRILIA","23",50
2022,"APRILIA","24",11
2022,"APRILIA","25",40
2022,"APRILIA","26",19
2022,"APRILIA","27",2
